id,fuente,dieta_heuristica,video_id,package,url,texto_proc,sentimiento,pred
4f974a2b-1862-4669-998f-0fe905d2778b,googleplay,sin_dieta,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,"con todo el función para hacer seguimiento el peso , el ingesta de electrolito , medida del cuerpo .. sin publicidad ni suscripción mensual que no_tener no_ninguno no_sentido . el creador él merecer 5 estrella y uno aportación .",pos,neg
Ugw8d4KzJapYPu5K14h4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,"hola cristian uno placer . excelente tu video yo aclarar bastante el panorama , pero tener uno pregunta en este caso pues ser mujer y querer saber si ese constante en este caso el 22 en el fórmula también aplicar para el mujer ? ?",pos,neu
39c19127-5891-4a86-a1af-f093f2cd7520,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,"mucho interesante y útil solo que no_poder no_meter no_tu receta ya hecho , alguno aplicación gratuito tener este . pero no_yo no_aparecer no_el que usar hacer año . yo quedar con este por él prácticar . a comparación de otro . que descarguir .",pos,neg
Ugz83S1lA57hIaOoGTF4AaABAg,youtube,sin_dieta,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,"excelente dato diste ya haber oer cosa así x ese escuchar tu charla con atención y yo ser mucho edificante ahora que pasar con el calcio en el dentadura con ayuno así ? saludo desde el argentina de messi , river plate y airbag",pos,neg
Ugyw9Wz5H5MATDH-50Z4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,"mucho gracia por tanto excelente video . tener uno duda con el factor de actividad físico , yo entreno 5 a 6 día a el semana pero mi trabajo y mi vida diario ser sentar todo el tiempo en el pc . cuál ser mi rango en ese caso ?",pos,neu
f1dc681c-3346-4624-9b2e-a41268cf688c,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"este mucho buen el aplicación . pero tener q agregar más producto . no_necesariamente no_de no_marca . sinó dato nutricional del producto natural . por ejemplo pescado de mar , el nombre del pescado y su valor alimentario . etc.",pos,neu
UgxR6lLedY3UnORqCfR4AaABAg,youtube,ayuno,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,"hacer 7 año que realacer el ayuno frecuentemente , tanto intermitente como prolongado . no_necesité no_supervición no_médico . no_él no_crear no_a este que decir que él necesitar supervirvición médico , él que él necesitar ser sentido común .",neu,neg
UgwuLsfz9WKxKZumgKt4AaABAg,youtube,sin_dieta,H8ytrJt1Y4M,,https://www.youtube.com/watch?v=H8ytrJt1Y4M,pero no_ser no_tanto no_grosero el cultura de el comida ir pasar de generación en generación y yo no_tener no_el no_culpa de que nuestro padre yo haber enseñar a comer hasi . y hasta el propio el que traer el vaya blanco,neu,pos
5009596f-6753-4405-b941-14faef2a0b6d,googleplay,keto,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"excelente . el dieta cetogenico ir a ser uno probema para mi porque ir a tener que estar anotar todo y estar con el calculadora como loco y este aplicacion no_solo no_él no_hacer super sencillo para mi , si no_tambien no_entretenido no_.",pos,neg
UgxreLrBv7MJfqeTmUF4AaABAg,youtube,keto,ejoJzwGTgFs,,https://www.youtube.com/watch?v=ejoJzwGTgFs,"que horror , de vídeo , él único que yo bajo de peso y sin hacer ejercicio ser hacer todo él contrario de este video , abandonar el carbohidrato y comer carne y vegetal ser él único queme funcionar , es decir alimentacion , keto",pos,neu
190a4962-73fd-4743-9196-91094d206c49,googleplay,ayuno,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,"todo el demá app de ayuno ser intrusiva y molesto , tú poner anuncio a cada rato y casi tú obligar a pagar uno plan , él hacer demasiado complicado . en este no_, no_ser no_para ayunar y punto , a él que ir . solo por ese él dar 5",neu,neg
Ugz-AsG1Uj97Wbn1t-d4AaABAg,youtube,sin_dieta,1GNUgHeO9-g,,https://www.youtube.com/watch?v=1GNUgHeO9-g,"yo ser vegetariano hacer mas de 10 año , pero avez , cuando practico boxeo o lucha , mi cuerpo yo pedir carne , no_él no_si no_el vegetarianismo ser para todo , en mi caso por ahora yo contener porque tener uno conviccion filosofica .",neu,neg
UgybZxRWmYfYDaurL2Z4AaABAg,youtube,ayuno,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,"exelente gracias dc ! bueno el historia decir q jesus ayuno por 40 dia , y cre q el monje indu y chino tambn hacer ese práctica , aparte de el beneficio de saldud ser tambn el control espiritual sobre tu cuerpo y tu mente !",pos,neu
UgyJ9yBtXia7YiujQJh4AaABAg,youtube,sin_dieta,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,"buen dia , poder ser cualquiera tipo de avena o tener que él ser sin gluten?? .... porque tener entendido que el avena él contener y no_él no_recomendar no_alimento con gluten para diabetico porque él convertir en azucar . saludo",neg,neu
Ugi9ug__HNxucngCoAEC,youtube,ayuno,PgDFnParDao,,https://www.youtube.com/watch?v=PgDFnParDao,"dos pregunta mario , cada cuánto tomar el zumo de verdura y si ser recomendable con 15 año tomarlo(ya hacer dieta y deporte ) y el segundo pregunta , yo recomiendas hacer ayuno intermitente con mi edad ? mucho gracia tio :d",pos,neu
UgyNFmjvrVGn-hjxrOt4AaABAg,youtube,ayuno,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,"hola uno saludo . bueno , yo él maximo que haber lograr ayunar ser 18 hora , yo sentir bien tanto que pensir en alargar él pero no_yo no_atrevi no_. ese ser el semana pasado . este semana ir por uno ayuno de 24 hora . uno abrazo y exito .",neg,neu
d4306383-2989-4fe8-955d-8fd0feac1293,googleplay,ayuno,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,tener widget bastante práctico y ser totalmente gratuito ! no_tener no_publicidad no_que entorpecer el información sobre el proceso del ayuno y tener tema mucho elegante . 100% recomendado simple pero detallado al objetivo : keto,pos,neu
UggcfLzmGAZKeXgCoAEC,youtube,sin_dieta,yPrhI4mXE8w,,https://www.youtube.com/watch?v=yPrhI4mXE8w,"también podrías hacer uno vídeo sobre él malo de el alimento sin caloría y en que yo afectar su consumo excesivo ( refresco cero , salsa sin cal . , producto con mucho polialcohol , etc ... ) . gracias de antemano marcos .",neg,neu
Ugyh5jrSkyscw05qUSp4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,"en mi caso el ai yo subir de peso . claro estar que ser casi sedentario , 1.71 m y 74 kg . generalmente hacer 18/6 y subir 3 kg . él que sí mejorar bastante ser mi nivel de azucar en sangre , triglicéridos , colesterol y demá ...",pos,neu
UgyzNG7gvcjwVMcDhxV4AaABAg,youtube,ayuno,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,comenzar el ayuno porqué yo sentir mucho hinchado pesado no_teniar no_gana no_de hacer nada entonces decir bastar de sentir yo así el ayuno yo ayudar uno montón ahora yo sentir genial estar motivado y él mejor tener mucho energía   : :,neg,pos
Ugx53XWiM8iSTuuojQR4AaABAg,youtube,keto,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,"intentar hacer dieta keto , pero no_haber no_poder no_por mucho tiempo , ya que que gustar demasiado el fruta , no_entender no_como no_haber persona que poder sostener él en el tiempo , no_uno no_helado no_, uno melón o sandía dulce , como hacer ?",neu,neg
Ugz5DysOB8bMJGhwaeV4AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,el carbohidrato y el proteína tener 4 kcal x gramo pero el índice glucemico de el carbo ser maaaas alto ... si solo él contar el caloría independientemente del grupo alimenticio ya no_servir no_contar no_caloría .,neg,neu
e317ca0d-079b-48fc-a448-24b7d9369ef4,googleplay,ayuno,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,"estar bien para ir registrar tu dato del ayuno . estar bien que en el panel , donde poder ver tu dato en semana / mes / año , también él poder hacer scroll para poder ver el evolución en el último 2 o 3 mes .",pos,neu
Ugzj8uqOurj6cpyMA5F4AaABAg,youtube,ayuno,bIrJ8S5mIao,,https://www.youtube.com/watch?v=bIrJ8S5mIao,"llevar 72 hora de ayuno tener 215 libras y yo haber desinflamar bastante , no_yo no_haber no_dar ambre ni mareo y haber acer ejercicio de cardio incluir plancha asta hora estar en 107 libras querer hacer 7 día dios mediante",neg,neu
UgxuRzwRBq9EG9Ww7wN4AaABAg,youtube,ayuno,9etuKSzED2M,,https://www.youtube.com/watch?v=9etuKSzED2M,"no_poder no_consultar no_con uno nutricionista como decir al final porque en mi pai , ninguno estade acuerdo con el ayuno intermitente y todo ser reacio a el dieta cetogenico ... decir que ser uno locura . vivir en uruguay .",neu,neg
Ugzv8s6akopQHklG0zR4AaABAg,youtube,sin_dieta,xL8Ct-PYrJw,,https://www.youtube.com/watch?v=xL8Ct-PYrJw,"¿ querer saber como adelgazar por uno periodo de 23 día ? aquí tú dejar uno link para que él descubros , anímate ser mucho confiable y adema , haber persona que probar que ser efectivo ... https://go.hotmart.com/u25723433u",pos,neu
UgzR70GeSBSBXkq50U94AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,yo cuando hacer ese ... yo doler full el cabeza .. y yo imaginar q ser x deshidratación .. pero siempre yo haber pasar y x ese no_él no_hacer no_xq yo dar miedo .. pero saber q ser mucho bueno .. pero yo no_poder no_.. no_cual ser su consejo ?,neg,neu
UgzNqi4UgRyQxEBg5DF4AaABAg,youtube,ayuno,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,"mucho gracia ! ! llevar 2 año alimentándomar basado en su sugerencia y haber cambiar mucho para bien , mi piel y mi cuerpo haber mejorar ¡ mucho gracia ! sugerencia para el videos : ayuno en niño de diverso edad",pos,neu
Ugyb2YLTCT6I9T0nqBV4AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,mi mama él comer huevo yuca platano salami sebolla frito al.medio dia mucho aroz con grasa polloo o.lo que aparescar despues él sentir co 8 manngo en uno ponchera y tener 82 año no_sufrir no_de no_nada dios ser bueno : :   : :,neg,neu
Ugw0zMr8s7Ve0084UNJ4AaABAg,youtube,vegana,xL8Ct-PYrJw,,https://www.youtube.com/watch?v=xL8Ct-PYrJw,"dios tú bendigar grandemente ! ! ! ! wow wow , de todo el video que haber ver , honestamente , yo haz brindado tanto apoyo y seguridad que ahora gracias a dios y que tú usar a tú , desear mejorar mi salud como vegana <3",pos,neu
Ugw6IqSrs0OlHbEyxPB4AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,"excelente información , alguien porfavor ayúdemir con este pregunta , al pesar uno líquido en ml poder usar uno gramera para pesar igual , osea 350ml leche ser igual a 350 g de leche en uno gramera , tener ese duda .",pos,neu
UgwdmwtsaKNUiWK-g1t4AaABAg,youtube,sin_dieta,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,"yo llevar 5 día y aún yo faltar 2 o quizás hacer 10 , ya llevar 7 año hacer él y el cambio en mi salud haber ser brutal , tener 37 y aparento 25 año . yo sanir de el riñón con este y yo haber ayudar mucho el piel",neu,pos
UgyCWRDb7uG5E3RESOJ4AaABAg,youtube,sin_dieta,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,el grasa de el cuerpo ser carbohidrato no_gastado no_de no_hecho si hacer uno dieta carnivoro él que ocurrir ser que perder grasa de forma acelerado él malo ser comer carne con salsa y pan haber que comer el solo sin más,neg,neu
d2e4f351-fc20-4b36-a847-128e663f1286,googleplay,sin_dieta,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,"de momento el único que no_tú no_pedir no_mil historia , ni pago ni nada así . ser gratis y hacer su función , haber pagar por él porque haber parecer justo pero ser totalmente gratis y sin anuncio , así que 5 estrella   : :",pos,neg
Ugw0w-TCe2xCOZmEGRJ4AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,"haber uno aplicacion mucho buen que él llamar my fitnesspal y tú calcular cuanta caloria tendria que comer en cada comida segun tu peso , tú ayudar a mantener uno registro de él que comes , a mi yo ayudar bastante",neu,pos
Ugx6CnuqO2fnFBRuFKd4AaABAg,youtube,mediterranea,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,"en espania él comer mucho jamon crudo y embutido . el gente pensar que ese ser dieta mediterraneo . estario bueno desmitificar ese , notar que ese no_este no_en no_el lista que diste . no_haber no_lacteo no_en el lista",pos,neu
UgwIs8oQ0UGiQV8gt6F4AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,"doctor ambos colesterol ldl hdl no_ser no_malo no_, él malo ser el colesterol que él glicar y ese solo él lograr con el consumo de azúcar . mire el teoría de el biblioteca y el incendio del dr guillermo navarrete",neg,neu
UgwsknqWMtK8ve2727p4AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,"buenas ! yo diagnosticron lipedema . haber restringir harina y azucar hacer mucho año . como bastante fruta y verdura . tener el pierna bastante inflamado . a él mejor el fruta , no_ser no_él no_mas recomendable ?",neg,neu
Ugy37Pec0kOwyUTl1dx4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,"excelente doctor , pregunta como poder acceder a uno guía personalizado de ayuno prolongado ? haber hacer ayuno por 36 hora hacer uno año . mucho gracia y felicitación por como abordar cada tema . bendición",pos,neu
UgzQqstzJlUkwUiBii14AaABAg,youtube,ayuno,bIrJ8S5mIao,,https://www.youtube.com/watch?v=bIrJ8S5mIao,"hola a mi yo gustar saber mas sobre ayunar 3 dia , yo llevar hacer ayuno 18 hora y yo ir genial llevar 2 año , pero sobre él que acabar de decir no_él no_que no_haber que beber , yo gustar saber mas , gracia .",neg,neu
f3250478-60ca-457f-ab3b-99b00d7df7f1,googleplay,sin_dieta,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,"ser que sí ser mucho buen . yo molestar tanto que en el otro buscar conseguir que comprar plan provocandote inseguridad con tu físico , asumir demasiado y emitir juicio que sólo tú hacer sentir mal .",pos,neg
af0cd807-8a87-444c-9d4e-5d7c6396dfaf,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,"yo gustar el app ... de todo el que haber probar ser el mejor ... pero tener uno gran fallo y ser que al formatear el teléfono el dato no_él no_guardar no_, haber perder el favorito , el seguimiento , el receta ...",neu,pos
UgyaJdmqxrIL_LiCA5J4AaABAg,youtube,sin_dieta,xL8Ct-PYrJw,,https://www.youtube.com/watch?v=xL8Ct-PYrJw,"ver este video yo dar el sensación de que estar vivo de milagro . pero admitir que estar bastante fatal con mi alimentación . y tener que mejorar mi alimentación . buen video , poner en practica tu video .",neu,neg
Ugz224jl8i895tlDSDV4AaABAg,youtube,sin_dieta,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,"que mucho preparación ni que nada , por favor , primero 16 hora , después 24 , después 36 , después 48 , y así ir cada semana sumar 12 hora . tanto misterio y tintar él que hacer año ser tanto normal .",neu,neg
UgzRFjVYXvWVRdDJ0mN4AaABAg,youtube,sin_dieta,xL8Ct-PYrJw,,https://www.youtube.com/watch?v=xL8Ct-PYrJw,"hola genial tu propuesta , yo encantar como orienta con él necesario diariamente , ahora , por favor hacer uno video para el vegano con enfermedad antiinflamatorias!!!!y como organizar diariamente   : :   : :   : :",pos,neu
Ugz8ZueQ12WtM54OWeR4AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,"excelente , seguir hacer ejercicio en ayuna , y ser cierto por que con 43 año yo sentir fuerte y haber ganar masa muscular y alzo el mismo peso que el de el chico . obvio llevar mas año entrenar ..",pos,neu
UgxBqBB5Rmd6sgX4vy54AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,urgente que hacer para que él yo quitar de mi ojo inflamaciones en el parte de abajo junto al lagrimay arriba de el parpado junto a el lagrimal   : :   : :   : :   : :   yo decir que ser por el colesterol alto   : :   : :   : :   : :   : :   : :,neu,neg
Ugz-W3CLt-JsWzTUXDd4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,este mucho bueno el video pero tener uno duda el último número de proteína grasa y hidrato ese ser él que ir a consumir en uno día ? óseo ese él divido entre el comida que yo querer hacer al día ?,pos,neu
UgyrjpJMxdWMuLWgfp94AaABAg,youtube,sin_dieta,VV23ecSLb2g,,https://www.youtube.com/watch?v=VV23ecSLb2g,"yo tener uno semana y haber bajar 4 kilo comer rico , él agrego uno buen porción de proteína pues mido casi 2 mt , pero hasta ahora tener buen resultado y él que esperar ser estar sano para yo hijo",neu,pos
UgydWgHdB-7-grnR7iJ4AaABAg,youtube,sin_dieta,9etuKSzED2M,,https://www.youtube.com/watch?v=9etuKSzED2M,"excelente , especialmente para el fanático del protocolo omad que él ver como el camino a el felicidad y encima él hacer sin ninguno tipo de supervisión médico . mucho buen información como siempre ! ! : :",pos,neu
UgwZdGI4wbfpnh_z26d4AaABAg,youtube,sin_dieta,WmLNXXlo3rQ,,https://www.youtube.com/watch?v=WmLNXXlo3rQ,"haber demasiado dieta y consejo inservible para bajar de peso . él único que funcionar ser dejar el carbohidrato , grasa y dulce . es decir consumir solamente proteina , fruta y legumbr . listo !",pos,neu
